accession,gene_name,protein_name,organism,sequence_length
WP_020641804,gvpJ,Unknown,Amycolatopsis balhimycina,108
WP_020418066,gvpJ,Unknown,Amycolatopsis,131
WP_416561971,gvpJ,Unknown,Nocardia testacea,133
WP_416561968,gvpJ,Unknown,Nocardia testacea,130
WP_416483673,gvpJ,Unknown,Streptomyces sp. CL12,123
WP_398390248,gvpJ,Unknown,Streptomyces sp. NPDC021080,162
WP_398370914,gvpJ,Unknown,Streptomyces sp. NPDC021225,167
WP_398317993,gvpJ,Unknown,unclassified Streptomyces,131
WP_398294132,gvpJ,Unknown,Streptomyces sp. NPDC021212,156
WP_398291864,gvpJ,Unknown,Streptomyces sp. NPDC021212,123
WP_398185407,gvpJ,Unknown,Streptomyces sp. NPDC020801,173
WP_397802661,gvpJ,Unknown,Streptomyces griseoruber,155
WP_397782255,gvpJ,Unknown,Streptomyces lydicus,165
WP_397776559,gvpJ,Unknown,Streptomyces lydicus,117
WP_397401573,gvpJ,Unknown,Promicromonospora kroppenstedtii,159
WP_397194338,gvpJ,Unknown,unclassified Nonomuraea,139
WP_397142214,gvpJ,Unknown,Nonomuraea sp. NPDC049400,105
WP_397114335,gvpJ,Unknown,Nocardia sp. NPDC050406,159
WP_397070396,gvpJ,Unknown,Nonomuraea sp. NPDC050536,114
WP_397020237,gvpJ,Unknown,Nonomuraea indica,146
WP_396980037,gvpJ,Unknown,Nocardia gamkensis,136
WP_396950217,gvpJ,Unknown,Nocardia farcinica,130
WP_396940196,gvpJ,Unknown,Nocardia fusca,134
WP_396527165,gvpJ,Unknown,Kutzneria sp. NPDC052558,100
WP_396416447,gvpJ,Unknown,Lentzea sp. NPDC051213,113
WP_396105518,gvpJ,Unknown,Actinophytocola sp. NPDC049390,122
WP_395992117,gvpJ,Unknown,Actinomadura sp. 9N215,147
WP_395889863,gvpJ,Unknown,Amycolatopsis sp. NPDC051903,132
WP_395649153,gvpJ,Unknown,Planktothrix agardhii,30
WP_395510531,gvpJ,Unknown,Streptomyces racemochromogenes,160
WP_395287021,gvpJ,Unknown,Georgenia sp. AZ-5,137
WP_394218400,gvpJ,Unknown,Halobacillus trueperi,104
WP_393203011,gvpJ,Unknown,Nonomuraea sp. NPDC049309,110
WP_393123006,gvpJ,Unknown,Streptomyces sioyaensis,144
WP_393071370,gvpJ,Unknown,Kitasatospora sp. NPDC048365,146
WP_393010598,gvpJ,Unknown,Streptomyces sp. NPDC048018,143
WP_392904211,gvpJ,Unknown,unclassified Spirillospora,145
WP_392841954,gvpJ,Unknown,Streptomyces sp. LN500,153
WP_392675010,gvpJ,Unknown,Streptomyces sp. LN785,162
WP_392321744,gvpJ,Unknown,Streptomyces sp. NPDC015139,132
WP_392192060,gvpJ,Unknown,Streptomyces sp. NPDC014864,122
WP_392020969,gvpJ,Unknown,Streptomyces pactum,149
WP_392020681,gvpJ,Unknown,Streptomyces pactum,155
WP_391745462,gvpJ,Unknown,unclassified Streptomyces,145
WP_391719870,gvpJ,Unknown,Streptomyces viridosporus,174
WP_391259183,gvpJ,Unknown,Streptomyces sioyaensis,144
WP_391099293,gvpJ,Unknown,Streptomyces sp. NPDC012637,152
WP_390868646,gvpJ,Unknown,Streptomyces sp. NPDC001380,153
WP_390705406,gvpJ,Unknown,unclassified Streptomyces,133
WP_390665545,gvpJ,Unknown,Streptomyces sp. NPDC001401,138
WP_390655186,gvpJ,Unknown,Streptomyces sp. NPDC001037,135
WP_390354430,gvpJ,Unknown,Tigheibacillus halophilus,109
WP_390128059,gvpJ,Unknown,Streptomyces sp. NPDC057950,157
WP_390030004,gvpJ,Unknown,Streptomyces sp. NPDC058011,165
WP_389621498,gvpJ,Unknown,Streptomyces sp. NPDC058157,166
WP_389553057,gvpJ,Unknown,Streptomyces sp. NPDC002701,160
WP_389391311,gvpJ,Unknown,Streptomyces sp. NPDC002952,176
WP_389275533,gvpJ,Unknown,Streptomyces sp. NPDC002795,120
WP_389173559,gvpJ,Unknown,Streptomyces sp. NPDC001816,127
WP_389108097,gvpJ,Unknown,Streptomyces sp. NPDC001777,141
WP_388991307,gvpJ,Unknown,Streptomyces sp. NPDC002669,141
WP_388847583,gvpJ,Unknown,Streptomyces sp. NPDC001922,156
WP_388809118,gvpJ,Unknown,Streptomyces sp. NPDC003781,175
WP_388496355,gvpJ,Unknown,Streptomyces nigra,157
WP_311721967,gvpJ,Unknown,Streptomyces lonegramiae,154
WP_311622200,gvpJ,Unknown,Streptomyces,157
WP_311606799,gvpJ,Unknown,Streptomyces evansiae,151
WP_310297612,gvpJ,Unknown,Nocardioides marmoribigeumensis,141
WP_307796117,gvpJ,Unknown,Amycolatopsis sp. 195334CR,124
WP_307439250,gvpJ,Unknown,Bacillus sp. V2I10,86
WP_302920729,gvpJ,Unknown,Micromonospora sp. C28SCA-DRY-2,126
WP_302771122,gvpJ,Unknown,Micromonospora,122
WP_255355782,gvpJ,Unknown,Frankia sp. CpI1-P,48
WP_254744182,gvpJ,Unknown,Streptomyces cucumeris,154
WP_254378051,gvpJ,Unknown,Streptomyces sp. MAR25Y5,316
WP_253752128,gvpJ,Unknown,Nonomuraea thailandensis,157
WP_253069521,gvpJ,Unknown,Pseudonocardia sp. McavD-2-B,129
WP_250298720,gvpJ,Unknown,unclassified Streptomyces,165
WP_249635972,gvpJ,Unknown,Streptomyces,160
WP_248832591,gvpJ,Unknown,Frankia sp. Mgl5,174
WP_248618533,gvpJ,Unknown,Natroniella sulfidigena,73
WP_248013694,gvpJ,Unknown,Streptomyces rhizoryzae,158
WP_247017666,gvpJ,Unknown,Amycolatopsis sp. FBCC-B4732,61
WP_246015378,gvpJ,Unknown,Kutzneria buriramensis,97
WP_244416567,gvpJ,Unknown,Streptomyces hygroscopicus,157
WP_183659396,gvpJ,Unknown,Nonomuraea dietziae,118
WP_183341279,gvpJ,Unknown,Conexibacter arvalis,132
WP_182789909,gvpJ,Unknown,Streptomyces,131
WP_182538739,gvpJ,Unknown,Nocardioides ginsengisegetis,151
WP_182468835,gvpJ,Unknown,Streptomyces,126
WP_182315423,gvpJ,Unknown,Streptomyces,162
WP_181585084,gvpJ,Unknown,Nocardia huaxiensis,170
WP_180224023,gvpJ,Unknown,Streptomyces sp. UH6,160
WP_179938686,gvpJ,Unknown,Streptomyces sp. Rer75,146
WP_179835006,gvpJ,Unknown,Actinomadura,145
WP_179794312,gvpJ,Unknown,Actinomycetospora,127
WP_179662294,gvpJ,Unknown,Nocardioides panaciterrulae,138
WP_179604374,gvpJ,Unknown,Leifsonia shinshuensis,142
WP_168477379,gvpJ,Unknown,Streptomyces platensis,156
WP_168091858,gvpJ,Unknown,Streptomyces telluris,61
WP_167950359,gvpJ,Unknown,Brevibacterium marinum,139
WP_167216219,gvpJ,Unknown,Kribbella shirazensis,156
WP_167216211,gvpJ,Unknown,Kribbella shirazensis,110
WP_167118047,gvpJ,Unknown,Rhodococcus sp. A14,137
WP_165341761,gvpJ,Unknown,Streptomyces ureilyticus,131
WP_165268225,gvpJ,Unknown,Streptomyces scabichelini,127
WP_164641423,gvpJ,Unknown,Streptomyces sp. SID9124,123
WP_164540294,gvpJ,Unknown,Streptomyces abyssomicinicus,202
WP_164432880,gvpJ,Unknown,Streptomyces violaceusniger group,126
WP_164428514,gvpJ,Unknown,Streptomyces rhizosphaericus,163
WP_164408967,gvpJ,Unknown,Streptomyces sp. SID12488,61
WP_164404639,gvpJ,Unknown,unclassified Streptomyces,75
WP_164346166,gvpJ,Unknown,unclassified Streptomyces,115
WP_164288463,gvpJ,Unknown,Streptomyces sp. SID11385,152
WP_164248029,gvpJ,Unknown,Streptomyces coelicoflavus,114
WP_164237755,gvpJ,Unknown,Streptomyces,167
WP_164189803,gvpJ,Unknown,Streptomyces bauhiniae,80
WP_164065305,gvpJ,Unknown,Rhodococcus opacus,123
WP_163089369,gvpJ,Unknown,Actinospica acidiphila,122
WP_414521980,gvpJ,Unknown,Synechococcus sp. R5-12,424
WP_414508662,gvpJ,Unknown,unclassified Synechococcus,425
WP_414419218,gvpJ,Unknown,unclassified Synechococcus,424
WP_414411344,gvpJ,Unknown,Synechococcus sp. O70.1,433
WP_414410597,gvpJ,Unknown,Synechococcus sp. W65.1,433
WP_414404876,gvpJ,Unknown,Synechococcus sp. R65.1,433
WP_414403765,gvpJ,Unknown,Synechococcus sp. H70.2,420
WP_414398501,gvpJ,Unknown,Synechococcus sp. R3-13,424
WP_414394100,gvpJ,Unknown,Synechococcus sp. O70.2,433
WP_414389948,gvpJ,Unknown,Synechococcus sp. R6-6,361
WP_414386125,gvpJ,Unknown,Synechococcus sp. H60.3,419
WP_414385985,gvpJ,Unknown,Synechococcus sp. H60.3,59
WP_414372005,gvpJ,Unknown,unclassified Synechococcus,419
WP_414365384,gvpJ,Unknown,Synechococcus sp. B60.1,417
WP_414362690,gvpJ,Unknown,unclassified Synechococcus,420
WP_414356710,gvpJ,Unknown,unclassified Synechococcus,424
WP_414346313,gvpJ,Unknown,unclassified Synechococcus,423
WP_414336631,gvpJ,Unknown,unclassified Synechococcus,419
WP_414334741,gvpJ,Unknown,Synechococcus sp. H55.2,419
WP_414100998,gvpJ,Unknown,Lentzea alba,62
WP_414084917,gvpJ,Unknown,Streptomyces asiaticus,163
WP_414080567,gvpJ,Unknown,Streptomyces asiaticus,145
WP_413801028,gvpJ,Unknown,Streptomyces iranensis,166
WP_413787864,gvpJ,Unknown,Streptomyces platensis,153
WP_413268531,gvpJ,Unknown,Floridanema aerugineum,139
WP_413106058,gvpJ,Unknown,Streptomyces sp. Inha503,124
WP_412015123,gvpJ,Unknown,Nocardia arseniciresistens,137
WP_411215386,gvpJ,Unknown,Terribacillus saccharophilus,87
WP_411109136,gvpJ,Unknown,Streptomyces sp. c-19,158
WP_410944427,gvpJ,Unknown,Pseudonocardia phyllosphaerae,127
WP_410669892,gvpJ,Unknown,Amycolatopsis sp. cmx-4-68,105
WP_410626925,gvpJ,Unknown,Amycolatopsis sp. cmx-8-4,125
WP_410626922,gvpJ,Unknown,Amycolatopsis sp. cmx-8-4,61
WP_410613904,gvpJ,Unknown,Amycolatopsis sp. lyj-109,85
WP_410613902,gvpJ,Unknown,Amycolatopsis sp. lyj-109,107
WP_410339324,gvpJ,Unknown,Sphaerobacter thermophilus,38
WP_408664375,gvpJ,Unknown,Jatrophihabitans sp.,197
WP_260723281,gvpJ,Unknown,Dactylosporangium roseum,136
WP_260722686,gvpJ,Unknown,Dactylosporangium roseum,131
WP_258780022,gvpJ,Unknown,Streptomyces pyxinicus,128
WP_258779942,gvpJ,Unknown,Streptomyces pyxinicus,122
WP_258356419,gvpJ,Unknown,Priestia megaterium,92
WP_235921651,gvpJ,Unknown,Lentzea tibetensis,105
WP_235740491,gvpJ,Unknown,Neobacillus drentensis,87
WP_235346527,gvpJ,Unknown,Brevibacterium sp. UCMA 11754,138
WP_234762665,gvpJ,Unknown,Streptomyces muensis,162
WP_234373241,gvpJ,Unknown,Streptomyces sp. H-KF8,316
WP_233648818,gvpJ,Unknown,Staphylococcus hyicus,115
WP_233305321,gvpJ,Unknown,Pseudonocardia terrae,145
WP_182667055,gvpJ,Unknown,Streptomyces calidiresistens,95
WP_182604638,gvpJ,Unknown,Streptomyces alkaliphilus,161
WP_181736066,gvpJ,Unknown,Cylindrospermopsis raciborskii,51
WP_180986978,gvpJ,Unknown,Rhodococcus,139
WP_119106611,gvpJ,Unknown,Streptomyces,124
WP_119105277,gvpJ,Unknown,Streptomyces sporangiiformans,145
WP_116507279,gvpJ,Unknown,Streptomyces sp. AcE210,126
WP_116176166,gvpJ,Unknown,Kutzneria buriramensis,51
WP_114015033,gvpJ,Unknown,Streptomyces reniochalinae,169
WP_113699856,gvpJ,Unknown,Nonomuraea lactucae,137
WP_112883445,gvpJ,Unknown,Paenibacillus montanisoli,72
WP_112735030,gvpJ,Unknown,Micromonospora noduli,123
WP_112298244,gvpJ,Unknown,Rhodococcus,138
WP_112284985,gvpJ,Unknown,Prauserella muralis,133
WP_111581498,gvpJ,Unknown,unclassified Streptomyces,131
WP_111254624,gvpJ,Unknown,Jiangella anatolica,140
WP_107983584,gvpJ,Unknown,Rhodococcus sp. OK519,65
WP_107409855,gvpJ,Unknown,Streptomyces,156
WP_107405438,gvpJ,Unknown,Streptomyces sp. DfronAA-171,146
WP_106588400,gvpJ,Unknown,Salsuginibacillus halophilus,71
WP_106236439,gvpJ,Unknown,Nonomuraea fuscirosea,155
WP_105421647,gvpJ,Unknown,Rhodococcus opacus,137
WP_103960681,gvpJ,Unknown,Nonomuraea solani,112
WP_103345199,gvpJ,Unknown,Staphylococcus agnetis,115
WP_102937452,gvpJ,Unknown,Streptomyces malaysiensis,169
WP_031177306,gvpJ,Unknown,Streptomyces,158
WP_031073992,gvpJ,Unknown,unclassified Streptomyces,150
WP_030944127,gvpJ,Unknown,Streptomyces chartreusis,148
WP_030922950,gvpJ,Unknown,Streptosporangium amethystogenes,139
WP_030818392,gvpJ,Unknown,Streptomyces,153
WP_030567131,gvpJ,Unknown,Streptomyces,165
WP_030552516,gvpJ,Unknown,Streptomyces exfoliatus,158
WP_030509757,gvpJ,Unknown,Microbispora rosea,137
WP_030463628,gvpJ,Unknown,Kitasatospora,145
WP_030273746,gvpJ,Unknown,Streptomyces sp. NRRL B-24484,148
WP_029116314,gvpJ,Unknown,Mycobacterium sp. URHB0044,68
WP_018402850,gvpJ,Unknown,Marinobacter gelidimuriae,68
WP_017681635,gvpJ,Unknown,Rhodococcus,137
WP_017140395,gvpJ,Unknown,Cereibacter sphaeroides,74
WP_016884874,gvpJ,Unknown,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),134
WP_016881193,gvpJ,Unknown,unclassified Rhodococcus (in: high G+C Gram-positive bacteria),137
WP_016827952,gvpJ,Unknown,Streptomyces,128
WP_015309320,gvpJ,Unknown,Mycobacterium sp. JS623,57
WP_014459267,gvpJ,Unknown,Priestia,92
WP_013706730,gvpJ,Unknown,Desulfobacca acetoxidans,154
WP_013416223,gvpJ,Unknown,Prescottella equi,65
WP_013133609,gvpJ,Unknown,Thermobispora bispora,134
WP_013133605,gvpJ,Unknown,Thermobispora bispora,133
WP_013001554,gvpJ,Unknown,Streptomyces,174
WP_012960864,gvpJ,Unknown,Alkalihalophilus,86
WP_012893292,gvpJ,Unknown,Streptosporangium roseum,137
WP_011924416,gvpJ,Unknown,Bradyrhizobium sp. ORS 278,74
WP_011611923,gvpJ,Unknown,Trichodesmium erythraeum,104
WP_011611913,gvpJ,Unknown,Trichodesmium erythraeum,75
WP_011611911,gvpJ,Unknown,Trichodesmium erythraeum,62
WP_011593937,gvpJ,Unknown,Rhodococcus,127
WP_010593938,gvpJ,Unknown,Rhodococcus,135
WP_010313757,gvpJ,Unknown,Saccharopolyspora spinosa,140
WP_010228946,gvpJ,Unknown,unclassified Pseudonocardia,125
WP_009473324,gvpJ,Unknown,Rhodococcus,120
WP_009169242,gvpJ,Unknown,Clostridium sp. DL-VIII,363
WP_008311315,gvpJ,Unknown,Leptolyngbya sp. PCC 6406,113
WP_007828302,gvpJ,Unknown,Streptomyces,151
WP_007506978,gvpJ,Unknown,Pseudofrankia,149
WP_007300718,gvpJ,Unknown,Rhodococcus,122
WP_006946912,gvpJ,Unknown,Rhodococcus,139
WP_006540485,gvpJ,Unknown,Parafrankia sp. EUN1f,173
WP_006379318,gvpJ,Unknown,Streptomyces,153
WP_005512785,gvpJ,Unknown,Prescottella equi,65
WP_005476433,gvpJ,Unknown,Streptomyces,171
WP_005455872,gvpJ,Unknown,Saccharomonospora cyanea,120
WP_005255135,gvpJ,Unknown,Rhodococcus,122
WP_005249263,gvpJ,Unknown,Rhodococcus,122
WP_005246459,gvpJ,Unknown,Rhodococcus,137
WP_005241554,gvpJ,Unknown,Rhodococcus,121
WP_005241539,gvpJ,Unknown,Rhodococcus,121
WP_005241538,gvpJ,Unknown,Rhodococcus,124
WP_004981942,gvpJ,Unknown,Streptomyces viridosporus,174
WP_003897172,gvpJ,Unknown,Mycolicibacterium smegmatis,152
WP_002724513,gvpJ,Unknown,Cereibacter sphaeroides,74
WP_411976964,gvpJ,Unknown,Streptomyces solicathayae,151
WP_408664374,gvpJ,Unknown,Jatrophihabitans sp.,156
WP_407769081,gvpJ,Unknown,Mycobacterium sp.,134
WP_407629970,gvpJ,Unknown,Streptomyces sp. MMS24-I31,173
WP_407561784,gvpJ,Unknown,Streptomyces sp. 184,147
WP_407561755,gvpJ,Unknown,Streptomyces sp. 184,185
WP_406301310,gvpJ,Unknown,Streptomyces sp. NBC_00885,145
WP_400042251,gvpJ,Unknown,Streptomyces sp. NPDC085946,134
WP_398546419,gvpJ,Unknown,Streptomyces sp. NPDC020983,164
WP_397370705,gvpJ,Unknown,Nonomuraea sp. NPDC051941,125
WP_395954935,gvpJ,Unknown,Actinomadura sp. 3N508,149
WP_392685536,gvpJ,Unknown,Streptomyces niveus,170
WP_389790247,gvpJ,Unknown,Streptomyces sp. NPDC058280,151
WP_386601227,gvpJ,Unknown,Streptomyces sp. NPDC058751,151
WP_384003998,gvpJ,Unknown,Streptomyces sp. NPDC057474,174
WP_383017142,gvpJ,Unknown,Streptomyces scopuliridis,150
WP_382865905,gvpJ,Unknown,Streptomyces sioyaensis,157
WP_382736443,gvpJ,Unknown,Streptomyces sp. NPDC057136,156
WP_381977029,gvpJ,Unknown,Streptomyces niveus,161
WP_381968404,gvpJ,Unknown,Streptomyces,140
WP_381930005,gvpJ,Unknown,Streptomyces fagopyri,137
WP_380141837,gvpJ,Unknown,Kibdelosporangium aridum,114
WP_379505817,gvpJ,Unknown,Nonomuraea recticatena,118
WP_379049075,gvpJ,Unknown,Nocardia sp. NPDC057455,127
WP_377018022,gvpJ,Unknown,unclassified Brachybacterium,137
WP_367126553,gvpJ,Unknown,Streptomyces phytohabitans,130
WP_366060954,gvpJ,Unknown,Streptomyces sp. NPDC051051,173
WP_365967711,gvpJ,Unknown,unclassified Streptomyces,140
WP_364824471,gvpJ,Unknown,Streptomyces flaveolus,176
WP_364682485,gvpJ,Unknown,Streptomyces flaveolus,176
WP_364452464,gvpJ,Unknown,Amycolatopsis sp. NPDC049691,105
WP_364284969,gvpJ,Unknown,Amycolatopsis sp. NPDC051102,105
WP_362494007,gvpJ,Unknown,Streptomyces viridosporus,174
WP_361251641,gvpJ,Unknown,unclassified Streptomyces,155
WP_360854877,gvpJ,Unknown,Streptomyces sp. NPDC019224,148
WP_360846971,gvpJ,Unknown,Streptomyces sp. NPDC047108,146
WP_359406951,gvpJ,Unknown,Streptomyces flaveolus,116
WP_359322282,gvpJ,Unknown,Streptomyces buecherae,146
WP_359234990,gvpJ,Unknown,Streptomyces avermitilis,154
WP_358904916,gvpJ,Unknown,unclassified Streptomyces,153
WP_358854585,gvpJ,Unknown,unclassified Streptomyces,114
WP_358830087,gvpJ,Unknown,Streptomyces sp. NPDC005918,160
WP_358444529,gvpJ,Unknown,Nonomuraea sp. NPDC049158,134
WP_358419335,gvpJ,Unknown,Rhodococcus sp. NPDC047139,136
WP_356469194,gvpJ,Unknown,Streptomyces sp. NPDC006446,163
WP_356417318,gvpJ,Unknown,Streptomyces sp. NPDC005566,151
WP_356317549,gvpJ,Unknown,Streptomyces sp. NPDC005426,112
WP_356284687,gvpJ,Unknown,Streptomyces sp. NPDC005195,110
WP_356129701,gvpJ,Unknown,unclassified Streptomyces,215
WP_355894312,gvpJ,Unknown,Streptomyces hirsutus,155
WP_355827647,gvpJ,Unknown,Streptomyces sp. NPDC005408,164
WP_355231703,gvpJ,Unknown,Nocardioides sp. NPDC006303,155
WP_353756192,gvpJ,Unknown,Streptomyces capoamus,124
WP_351555677,gvpJ,Unknown,unclassified Streptomyces,107
WP_351102700,gvpJ,Unknown,unclassified Streptomyces,122
WP_351038826,gvpJ,Unknown,Saccharopolyspora sp. NPDC002686,138
WP_350974631,gvpJ,Unknown,Streptomyces filamentosus,164
WP_350841937,gvpJ,Unknown,Streptomyces collinus,134
WP_350760777,gvpJ,Unknown,Nonomuraea pusilla,135
WP_349446918,gvpJ,Unknown,Nonomuraea sp. B19D2,63
WP_346172100,gvpJ,Unknown,Streptomyces roseofulvus,162
WP_346112515,gvpJ,Unknown,Nonomuraea maheshkhaliensis,151
WP_344997065,gvpJ,Unknown,Nonomuraea helvata,105
WP_336346143,gvpJ,Unknown,Halalkalicoccus ordinarius,67
WP_335961851,gvpJ,Unknown,Halalkalibacter kiskunsagensis,86
WP_335549665,gvpJ,Unknown,Priestia megaterium,77
WP_334604114,gvpJ,Unknown,Micromonospora sp. CPCC 205546,155
WP_331527315,gvpJ,Unknown,Nocardioides sp.,144
WP_328907551,gvpJ,Unknown,Streptomyces sp. NBC_00234,153
WP_328881522,gvpJ,Unknown,Streptomyces sp. NBC_00299,161
WP_328540277,gvpJ,Unknown,Streptomyces sp. NBC_00344,150
WP_327551540,gvpJ,Unknown,Amycolatopsis sp.,58
WP_327029785,gvpJ,Unknown,Micromonospora sp. NBC_01740,147
WP_322974580,gvpJ,Unknown,Actinacidiphila epipremni,158
WP_319971679,gvpJ,Unknown,Lentzea miocenica,52
WP_307793151,gvpJ,Unknown,Amycolatopsis sp. MtRt-6,86
WP_305778812,gvpJ,Unknown,Nesterenkonia sp. NBAIMH1,155
WP_290356601,gvpJ,Unknown,Streptomyces sp. P9-2B-2,154
WP_290119781,gvpJ,Unknown,Actinomadura sp. DC4,141
WP_280501113,gvpJ,Unknown,Nocardia farcinica,132
WP_280488783,gvpJ,Unknown,Nocardia farcinica,129
WP_280473736,gvpJ,Unknown,Nocardia asiatica,128
WP_279786091,gvpJ,Unknown,Sphaerisporangium sp. TRM90804,137
WP_275321868,gvpJ,Unknown,Streptomyces,149
WP_271215592,gvpJ,Unknown,Streptosporangium carneum,142
WP_268246886,gvpJ,Unknown,Amycolatopsis,218
WP_262844974,gvpJ,Unknown,Sphaerisporangium corydalis,135
WP_259856915,gvpJ,Unknown,Dactylosporangium fulvum,134
WP_257448575,gvpJ,Unknown,Archangium lipolyticum,104
WP_256966416,gvpJ,Unknown,Streptomyces griseiscabiei,150
WP_255609003,gvpJ,Unknown,Micromonospora sp. NPDC050686,124
WP_253774177,gvpJ,Unknown,Nonomuraea roseoviolacea,138
WP_252804594,gvpJ,Unknown,Actinoallomurus spadix,142
WP_250966659,gvpJ,Unknown,unclassified Streptomyces,154
WP_250057562,gvpJ,Unknown,Streptomyces,157
WP_242903572,gvpJ,Unknown,Actinomadura terrae,145
WP_242749765,gvpJ,Unknown,Streptomyces tubbatahanensis,171
WP_242234394,gvpJ,Unknown,Domibacillus,86
WP_241963122,gvpJ,Unknown,Staphylococcus simulans,116
WP_239095503,gvpJ,Unknown,Planotetraspora silvatica,172
WP_235793509,gvpJ,Unknown,Virgibacillus salidurans,86
WP_231332765,gvpJ,Unknown,Actinomadura graeca,147
WP_229579980,gvpJ,Unknown,Rhodococcus rhodochrous,133
WP_226355835,gvpJ,Unknown,Pseudonocardia,129
WP_221441113,gvpJ,Unknown,Jiangella mangrovi,93
WP_221358205,gvpJ,Unknown,Streptomyces beigongshangae,119
WP_219457194,gvpJ,Unknown,Rhodococcus sp. USK10,141
WP_218442307,gvpJ,Unknown,Streptomyces albidoflavus,159
WP_218276411,gvpJ,Unknown,Pseudomonas sp. FW305-BF6,76
WP_217634867,gvpJ,Unknown,Micromonospora pattaloongensis,126
WP_216343315,gvpJ,Unknown,Streptomyces niphimycinicus,147
WP_210603129,gvpJ,Unknown,Brevibacterium oceani,144
WP_205359728,gvpJ,Unknown,Actinacidiphila acididurans,160
WP_204220985,gvpJ,Unknown,Archangium violaceum,104
WP_193897359,gvpJ,Unknown,Dolichospermum sp. LEGE 00240,157
WP_191559729,gvpJ,Unknown,Metabacillus idriensis,86
WP_189530467,gvpJ,Unknown,Streptomyces roseolilacinus,128
WP_189251908,gvpJ,Unknown,Lentzea flava,52
WP_189138843,gvpJ,Unknown,Nonomuraea glycinis,131
WP_189118597,gvpJ,Unknown,Nocardioides luteus,153
WP_188837606,gvpJ,Unknown,Flexivirga endophytica,144
WP_184781144,gvpJ,Unknown,Amycolatopsis jiangsuensis,113
WP_169445297,gvpJ,Unknown,Streptomyces sp. HNM0574,191
WP_167198792,gvpJ,Unknown,Brevibacterium,144
WP_157728561,gvpJ,Unknown,Actinopolymorpha singaporensis,238
WP_157110239,gvpJ,Unknown,Nocardia anaemiae,134
WP_149258421,gvpJ,Unknown,unclassified Actinomadura,144
WP_148136278,gvpJ,Unknown,Candidatus Formimonas warabiya,71
WP_148034918,gvpJ,Unknown,Nonomuraea sp. C10,112
WP_148034187,gvpJ,Unknown,Nonomuraea,79
WP_148012010,gvpJ,Unknown,Streptomyces sp. ME109,111
WP_148012005,gvpJ,Unknown,unclassified Streptomyces,157
WP_147989439,gvpJ,Unknown,Streptomyces sp. T39,162
WP_147976359,gvpJ,Unknown,unclassified Streptomyces,156
WP_147969934,gvpJ,Unknown,unclassified Streptomyces,147
WP_147106465,gvpJ,Unknown,Pseudonocardia sulfidoxydans,148
WP_146353638,gvpJ,Unknown,Lentzea tibetensis,52
WP_146340837,gvpJ,Unknown,Nesterenkonia sp. NBAIMH1,130
WP_112582913,gvpJ,Unknown,Micromonospora noduli,123
WP_103891069,gvpJ,Unknown,Actinacidiphila yanglinensis,152
WP_103492006,gvpJ,Unknown,Streptomyces,162
WP_102813826,gvpJ,Unknown,Priestia megaterium,92
WP_101951487,gvpJ,Unknown,Mycobacterium sp. 3519A,136
WP_101789874,gvpJ,Unknown,Nonomuraea indica,138
WP_101596087,gvpJ,Unknown,Bacillus sp. M6-12,81
WP_101596082,gvpJ,Unknown,Bacillaceae,88
WP_098809850,gvpJ,Unknown,Bacillus sp. AFS041924,73
WP_098527532,gvpJ,Unknown,unclassified Bacillus (in: firmicutes),79
WP_098261524,gvpJ,Unknown,Neobacillus drentensis,80
WP_093337233,gvpJ,Unknown,Pseudonocardia ammonioxydans,128
WP_076466972,gvpJ,Unknown,Micromonospora avicenniae,148
WP_069112085,gvpJ,Unknown,Jiangella alba,138
WP_068158732,gvpJ,Unknown,Rhodococcus phenolicus,63
WP_068053145,gvpJ,Unknown,Nocardia xishanensis,132
WP_067783503,gvpJ,Unknown,Nocardia amikacinitolerans,131
WP_067714177,gvpJ,Unknown,Nocardia yamanashiensis,163
WP_067464679,gvpJ,Unknown,Actinomadura macra,147
WP_067294549,gvpJ,Unknown,Mycobacterium sp. 1164985.4,135
WP_067281161,gvpJ,Unknown,Streptomyces jeddahensis,149
WP_066205564,gvpJ,Unknown,Bacillus sp. FJAT-27225,109
WP_066205549,gvpJ,Unknown,Bacillus sp. FJAT-27225,87
WP_060949522,gvpJ,Unknown,Streptomyces,169
WP_060878489,gvpJ,Unknown,Streptomyces scabiei,121
WP_059381897,gvpJ,Unknown,Rhodococcus,137
WP_059296705,gvpJ,Unknown,unclassified Streptomyces,170
WP_058940748,gvpJ,Unknown,Streptomyces,133
WP_058306413,gvpJ,Unknown,Gracilibacillus massiliensis,83
WP_051450414,gvpJ,Unknown,Actinospica robiniae,155
WP_045064366,gvpJ,Unknown,Rhodococcus,135
WP_040274121,gvpJ,Unknown,Rhodococcus,135
